,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainTomorrow_predict
159,6.9,13.3,0.0,2.8,4.6,0.0,0.0,270.0,247.5,15.0,20.0,57.0,43.0,1018.0,1015.7,2.0,7.0,9.6,13.2,0,1,0
160,7.2,15.8,1.8,2.4,4.9,0.0,0.0,292.5,315.0,11.0,26.0,58.0,38.0,1014.6,1010.0,7.0,3.0,10.2,15.8,1,0,0
161,10.0,16.5,0.0,4.8,9.8,0.0,0.0,270.0,247.5,24.0,20.0,46.0,27.0,1016.5,1017.0,1.0,1.0,11.3,16.1,0,0,0
162,5.7,15.9,0.0,3.4,8.3,0.0,0.0,270.0,45.0,17.0,13.0,67.0,45.0,1027.5,1023.5,4.0,7.0,7.8,15.0,0,0,0
163,7.8,17.3,0.0,2.6,0.0,0.0,0.0,270.0,0.0,4.0,17.0,67.0,58.0,1024.2,1021.2,8.0,8.0,11.5,17.1,0,0,0
164,10.1,23.1,0.0,1.8,6.1,0.0,0.0,0.0,90.0,0.0,7.0,80.0,54.0,1021.5,1017.3,7.0,1.0,12.0,22.9,0,0,0
165,9.7,19.8,0.0,1.8,9.7,0.0,0.0,270.0,112.5,20.0,11.0,81.0,70.0,1020.8,1018.4,1.0,1.0,11.1,17.4,0,0,0
166,8.9,18.0,0.0,2.0,9.6,0.0,0.0,292.5,157.5,13.0,11.0,81.0,50.0,1022.2,1019.1,1.0,1.0,10.8,17.4,0,0,0
167,8.2,18.5,0.0,1.4,9.0,0.0,0.0,270.0,0.0,15.0,17.0,84.0,38.0,1019.2,1013.3,4.0,5.0,10.1,17.3,0,0,0
168,8.2,18.7,0.0,4.0,8.7,0.0,0.0,270.0,270.0,13.0,39.0,73.0,21.0,1010.1,1007.3,1.0,1.0,10.1,17.9,0,0,0
169,8.1,18.2,0.0,3.4,9.5,0.0,0.0,270.0,270.0,4.0,6.0,53.0,32.0,1016.2,1014.1,1.0,2.0,10.9,18.2,0,0,0
170,10.8,17.6,0.0,3.2,0.0,0.0,0.0,0.0,45.0,6.0,4.0,41.0,55.0,1015.4,1008.6,8.0,8.0,14.6,16.8,0,1,0
171,10.4,17.5,2.8,1.6,9.7,0.0,0.0,315.0,270.0,26.0,31.0,56.0,31.0,1006.2,1008.1,1.0,1.0,13.1,16.7,1,0,0
172,7.2,15.1,0.0,3.8,10.0,0.0,0.0,270.0,202.5,19.0,22.0,52.0,31.0,1024.8,1025.2,0.0,1.0,8.8,13.9,0,0,0
173,5.5,14.7,0.0,4.0,4.0,0.0,0.0,270.0,202.5,22.0,19.0,67.0,61.0,1031.5,1029.6,6.0,6.0,7.0,14.1,0,1,0
174,6.9,15.9,7.0,0.2,1.7,0.0,0.0,270.0,112.5,19.0,22.0,95.0,70.0,1029.3,1025.4,8.0,7.0,10.9,14.7,1,1,1
175,9.8,12.7,8.8,2.4,0.1,0.0,0.0,247.5,180.0,15.0,17.0,93.0,81.0,1022.6,1020.1,8.0,7.0,10.5,12.6,1,1,1
176,6.2,17.0,16.2,1.4,8.6,0.0,0.0,270.0,157.5,24.0,13.0,79.0,47.0,1018.3,1014.3,1.0,5.0,8.4,15.5,1,0,0
177,6.3,17.6,0.0,2.0,7.6,0.0,0.0,270.0,112.5,11.0,6.0,71.0,41.0,1013.1,1008.6,2.0,7.0,9.1,16.4,0,1,0
178,7.0,13.6,3.8,3.0,3.6,0.0,0.0,270.0,225.0,20.0,31.0,79.0,79.0,1011.3,1011.3,6.0,8.0,8.4,10.2,1,1,1
179,8.0,15.0,33.2,1.4,6.9,0.0,0.0,270.0,202.5,22.0,20.0,86.0,59.0,1017.2,1015.1,6.0,6.0,9.1,13.5,1,0,0
180,6.0,17.0,0.2,2.6,9.7,0.0,0.0,270.0,112.5,19.0,11.0,65.0,43.0,1016.7,1013.7,2.0,1.0,9.4,16.2,0,0,0
181,6.0,20.3,0.0,3.4,10.2,0.0,0.0,270.0,90.0,19.0,11.0,71.0,42.0,1016.6,1011.6,1.0,2.0,7.9,18.5,0,0,0
182,7.9,20.8,0.0,4.6,1.8,0.0,0.0,292.5,292.5,17.0,26.0,40.0,46.0,1004.8,1003.3,6.0,7.0,17.2,16.8,0,0,1
183,9.7,16.8,0.0,4.6,10.1,0.0,0.0,270.0,270.0,28.0,24.0,48.0,32.0,1013.2,1013.3,1.0,1.0,11.9,16.6,0,0,0
184,9.4,18.8,0.0,3.6,10.0,0.0,0.0,270.0,270.0,20.0,7.0,52.0,34.0,1020.4,1017.7,0.0,1.0,11.6,18.7,0,0,0
185,8.1,17.2,0.0,3.0,5.9,0.0,0.0,270.0,90.0,13.0,13.0,62.0,45.0,1020.4,1017.1,6.0,6.0,10.6,15.0,0,0,0
186,6.6,16.3,0.0,3.4,8.5,0.0,0.0,270.0,157.5,22.0,13.0,67.0,52.0,1019.1,1016.1,1.0,5.0,9.2,16.3,0,0,0
187,8.8,15.5,0.0,3.4,3.4,0.0,0.0,270.0,202.5,15.0,13.0,89.0,70.0,1014.9,1015.6,7.0,7.0,9.5,14.3,0,0,0
188,8.3,16.5,0.8,0.4,6.0,0.0,0.0,270.0,315.0,20.0,19.0,74.0,75.0,1017.9,1014.6,1.0,7.0,10.9,11.4,0,1,1
189,8.2,18.6,4.6,1.4,5.7,0.0,0.0,270.0,225.0,17.0,19.0,58.0,38.0,1016.4,1016.9,7.0,5.0,11.7,18.4,1,0,0
190,6.9,17.3,0.0,4.0,9.6,0.0,0.0,270.0,292.5,19.0,15.0,56.0,37.0,1021.9,1018.1,1.0,4.0,9.9,16.4,0,0,0
191,6.7,15.6,0.0,3.0,5.9,0.0,0.0,315.0,292.5,19.0,24.0,62.0,38.0,1016.2,1011.8,2.0,2.0,10.5,13.5,0,0,0
192,7.0,15.9,0.4,3.6,10.7,0.0,0.0,270.0,270.0,33.0,20.0,46.0,35.0,1016.0,1015.4,1.0,4.0,9.4,15.4,0,0,0
193,6.8,16.3,0.0,3.0,10.0,0.0,0.0,270.0,270.0,19.0,30.0,50.0,28.0,1021.7,1018.8,1.0,1.0,10.7,15.8,0,0,0
194,8.4,17.4,0.0,4.0,10.5,0.0,0.0,247.5,112.5,22.0,15.0,49.0,34.0,1023.0,1021.9,1.0,2.0,12.2,16.0,0,0,0
195,7.2,18.5,0.0,4.0,10.4,0.0,0.0,270.0,247.5,22.0,26.0,51.0,28.0,1021.1,1015.6,0.0,1.0,10.2,18.0,0,0,0
196,9.4,18.8,0.0,4.6,10.7,0.0,0.0,270.0,270.0,22.0,31.0,49.0,33.0,1013.4,1010.2,1.0,1.0,12.4,18.1,0,0,0
197,10.5,18.0,0.0,4.0,9.2,0.0,0.0,270.0,135.0,22.0,15.0,48.0,42.0,1011.8,1010.5,1.0,4.0,13.2,16.6,0,0,0
198,6.9,16.4,0.0,4.6,10.4,0.0,0.0,270.0,157.5,17.0,15.0,45.0,35.0,1021.9,1021.8,1.0,1.0,10.4,15.5,0,0,0
199,5.6,15.8,0.0,3.4,7.6,0.0,0.0,270.0,202.5,20.0,19.0,59.0,33.0,1024.9,1021.2,6.0,7.0,9.2,15.3,0,0,0
200,5.3,17.6,0.6,1.8,10.8,0.0,0.0,270.0,72.5,22.0,15.0,65.0,32.0,1028.8,1025.4,1.0,5.0,9.5,17.5,0,0,0
201,8.2,19.5,0.0,3.8,7.4,0.0,0.0,90.0,270.0,2.0,4.0,58.0,35.0,1026.6,1023.2,7.0,7.0,12.6,19.2,0,0,0
202,9.4,20.2,0.0,3.2,1.1,0.0,0.0,270.0,72.5,7.0,11.0,58.0,44.0,1022.5,1017.1,8.0,7.0,12.0,18.2,0,1,0
203,10.2,11.9,2.6,3.4,0.0,0.0,0.0,270.0,202.5,15.0,17.0,90.0,87.0,1016.1,1015.5,8.0,8.0,10.5,10.5,1,1,1
204,7.3,14.8,20.8,1.6,5.9,0.0,0.0,202.5,180.0,24.0,28.0,65.0,53.0,1022.8,1024.1,7.0,7.0,11.2,13.4,1,0,0
205,5.5,17.3,0.0,3.0,10.4,0.0,0.0,270.0,157.5,24.0,22.0,63.0,47.0,1029.6,1027.9,1.0,2.0,9.8,16.6,0,0,0
206,8.2,16.4,0.0,3.6,7.1,0.0,0.0,270.0,45.0,15.0,19.0,76.0,48.0,1029.9,1024.8,7.0,5.0,11.1,16.0,0,0,0
207,8.5,21.5,0.0,2.6,9.3,0.0,0.0,292.5,90.0,19.0,15.0,78.0,51.0,1023.4,1019.3,2.0,3.0,11.1,18.7,0,0,0
208,9.2,17.6,0.0,4.0,8.4,0.0,0.0,270.0,157.5,19.0,26.0,59.0,0.0,1025.1,1025.3,3.0,4.0,13.1,15.3,0,1,0
209,8.8,16.9,2.4,3.2,8.5,0.0,0.0,270.0,180.0,13.0,20.0,85.0,59.0,1028.0,1025.3,3.0,5.0,12.0,15.8,1,0,0
210,8.7,18.2,0.0,4.2,10.1,0.0,0.0,292.5,157.5,19.0,20.0,70.0,62.0,1025.7,1022.3,2.0,4.0,12.5,16.1,0,0,0
211,8.1,16.0,0.0,0.0,6.3,0.0,0.0,270.0,72.5,13.0,17.0,82.0,65.0,1023.4,1019.1,5.0,7.0,12.1,15.7,0,1,0
212,12.1,19.2,12.0,0.0,0.3,0.0,0.0,22.5,0.0,15.0,22.0,91.0,71.0,1011.2,1009.555,7.0,7.0,15.3,19.1,1,0,1
213,10.4,21.0,0.2,4.0,11.3,0.0,0.0,270.0,90.0,7.0,19.0,54.0,41.0,1022.9,1020.8,0.0,0.0,15.0,19.0,0,0,0
214,8.7,20.6,0.0,3.0,11.1,0.0,0.0,270.0,112.5,19.0,17.0,56.0,39.0,1026.1,1024.4,0.0,1.0,14.1,18.9,0,0,0
215,9.7,17.9,0.0,3.4,6.2,0.0,0.0,157.5,157.5,22.0,30.0,67.0,64.0,1032.6,1032.4,7.0,7.0,15.8,16.0,0,0,0
216,13.5,17.1,0.4,4.6,0.7,0.0,0.0,135.0,112.5,20.0,26.0,55.0,64.0,1034.2,1031.0,7.0,8.0,15.4,15.8,0,1,1
217,13.1,15.7,1.6,4.4,0.0,0.0,0.0,112.5,112.5,28.0,20.0,76.0,88.0,1024.9,1020.8,8.0,8.0,15.6,14.2,1,1,1
218,11.8,14.2,62.2,0.0,0.0,0.0,0.0,180.0,180.0,22.0,30.0,92.0,88.0,1014.8,1013.1,8.0,8.0,13.0,12.3,1,1,1
219,9.5,19.0,21.6,0.0,9.4,0.0,0.0,270.0,112.5,15.0,15.0,69.0,51.0,1016.4,1014.1,2.0,6.0,14.1,18.3,1,0,0
220,9.4,17.5,0.0,3.4,9.9,0.0,0.0,270.0,157.5,15.0,24.0,68.0,51.0,1019.5,1018.2,1.0,2.0,13.9,16.4,0,0,0
221,8.4,16.4,0.0,6.2,10.9,0.0,0.0,247.5,135.0,13.0,20.0,49.0,43.0,1025.0,1021.9,1.0,1.0,12.6,15.4,0,0,0
222,7.0,16.8,0.0,4.0,10.7,0.0,0.0,270.0,112.5,17.0,19.0,66.0,44.0,1022.7,1019.1,1.0,1.0,12.4,16.6,0,0,0
223,7.1,17.7,0.0,3.0,10.3,0.0,0.0,292.5,72.5,15.0,20.0,72.0,60.0,1019.2,1014.2,1.0,2.0,12.3,16.8,0,0,0
224,8.7,24.3,0.0,3.6,10.8,0.0,0.0,270.0,45.0,11.0,20.0,53.0,35.0,1014.9,1010.8,1.0,1.0,14.8,21.9,0,0,0
225,14.8,30.6,0.0,7.4,10.6,0.0,0.0,90.0,45.0,4.0,7.0,40.0,47.0,1014.1,1010.4,3.0,1.0,24.3,25.0,0,1,0
226,17.2,23.5,3.6,9.6,2.8,0.0,0.0,0.0,315.0,15.0,7.0,82.0,79.0,1011.8,1007.4,8.0,6.0,18.0,19.3,1,1,1
227,16.9,27.9,4.0,3.0,11.0,0.0,0.0,0.0,315.0,28.0,39.0,58.0,23.0,1009.7,1003.4,1.0,1.0,22.5,27.8,1,0,0
228,12.3,19.8,0.0,10.6,11.3,0.0,0.0,270.0,247.5,39.0,19.0,30.0,25.0,1015.8,1016.5,1.0,1.0,14.3,19.5,0,0,0
229,10.7,16.3,0.0,7.2,4.6,0.0,0.0,180.0,135.0,15.0,11.0,60.0,58.0,1026.4,1023.4,6.0,6.0,14.8,15.0,0,0,0
230,9.4,19.4,0.0,3.6,10.1,0.0,0.0,270.0,45.0,6.0,22.0,63.0,61.0,1021.4,1016.2,1.0,4.0,15.7,18.3,0,0,0
231,14.6,25.8,0.0,4.2,10.4,0.0,0.0,0.0,45.0,0.0,20.0,67.0,47.0,1015.8,1011.0,1.0,0.0,19.4,24.0,0,0,0
232,18.8,32.8,0.0,7.6,10.9,0.0,0.0,0.0,270.0,6.0,26.0,46.0,17.0,1010.1,1005.9,0.0,6.0,25.8,31.6,0,0,0
233,15.8,21.6,0.0,9.0,10.9,0.0,0.0,90.0,45.0,9.0,19.0,73.0,61.0,1019.8,1014.4,4.0,0.0,18.0,20.7,0,0,0
234,13.2,29.8,0.0,4.4,7.5,0.0,0.0,270.0,315.0,6.0,37.0,64.0,33.0,1011.6,1007.0,0.0,7.0,19.1,27.6,0,1,0
235,15.6,17.0,2.6,10.4,3.0,0.0,0.0,202.5,157.5,17.0,24.0,88.0,60.0,1015.5,1018.0,8.0,5.0,15.6,16.9,1,1,0
236,9.7,18.6,2.2,2.4,11.1,0.0,0.0,292.5,90.0,11.0,19.0,60.0,50.0,1030.3,1028.6,3.0,1.0,16.2,17.5,1,0,0
237,10.3,18.6,0.0,4.0,10.9,0.0,0.0,270.0,90.0,6.0,19.0,67.0,54.0,1031.6,1027.8,1.0,1.0,16.0,18.2,0,0,0
238,11.3,22.2,0.0,6.2,11.4,0.0,0.0,112.5,45.0,4.0,11.0,56.0,53.0,1024.3,1018.4,1.0,5.0,17.9,21.6,0,0,0
239,14.0,25.4,0.0,5.6,11.4,0.0,0.0,180.0,90.0,7.0,9.0,67.0,62.0,1021.6,1015.7,4.0,1.0,20.4,21.4,0,0,0
240,19.8,32.9,0.0,6.6,8.4,0.0,0.0,292.5,157.5,17.0,28.0,35.0,62.0,1009.8,1007.1,2.0,2.0,25.4,21.5,0,0,0
241,13.5,21.8,0.0,6.6,7.1,0.0,0.0,225.0,135.0,19.0,24.0,42.0,63.0,1013.8,1015.6,1.0,7.0,19.4,16.1,0,0,0
242,11.9,19.2,0.8,6.4,11.1,0.0,0.0,270.0,45.0,6.0,15.0,61.0,48.0,1020.3,1016.777,2.0,1.0,16.5,19.0,0,0,0
243,12.6,24.7,0.0,5.2,10.6,0.0,0.0,292.5,45.0,9.0,22.0,70.0,69.0,1020.9,1015.7,6.0,1.0,19.0,20.5,0,0,0
244,18.9,31.1,0.0,6.6,10.0,0.0,0.0,45.0,45.0,4.0,19.0,44.0,39.0,1016.9,1013.5,3.0,1.0,24.7,29.7,0,0,0
245,22.5,34.8,0.0,8.6,9.8,0.0,0.0,292.5,270.0,15.0,11.0,41.0,20.0,1014.8,1010.3,1.0,7.0,29.6,33.9,0,1,0
246,17.5,19.4,9.6,10.4,0.0,0.0,0.0,112.5,45.0,13.0,9.0,89.0,88.0,1015.2,1012.9,7.0,8.0,18.9,19.0,1,1,1
247,14.6,19.1,3.4,1.0,0.0,0.0,0.0,202.5,180.0,11.0,11.0,93.0,86.0,1018.4,1015.3,8.0,8.0,14.9,16.0,1,1,1
248,14.9,22.8,1.8,2.0,3.3,0.0,0.0,202.5,72.5,15.0,22.0,85.0,71.0,1009.2,1003.9,8.0,7.0,18.5,20.2,1,0,1
249,9.7,20.6,0.4,3.4,11.7,0.0,0.0,270.0,90.0,22.0,24.0,51.0,42.0,1017.7,1014.4,1.0,1.0,12.8,17.2,0,0,0
250,10.9,19.7,0.0,0.0,10.0,0.0,0.0,270.0,90.0,19.0,15.0,53.0,47.0,1018.8,1018.6,4.0,1.0,14.0,18.4,0,0,0
251,10.5,19.9,0.0,5.4,11.7,0.0,0.0,270.0,112.5,17.0,22.0,56.0,58.0,1026.2,1025.7,1.0,1.0,15.8,19.2,0,0,0
252,12.6,21.5,0.0,6.0,10.7,0.0,0.0,292.5,90.0,11.0,20.0,76.0,57.0,1029.0,1025.4,3.0,3.0,16.9,20.5,0,0,0
253,14.6,22.3,0.0,6.6,7.2,0.0,0.0,270.0,90.0,6.0,22.0,82.0,65.0,1027.4,1024.3,5.0,3.0,16.0,20.0,0,0,0
254,14.2,22.5,0.0,3.6,10.6,0.0,0.0,270.0,90.0,11.0,28.0,76.0,69.0,1025.0,1021.8,1.0,1.0,18.6,20.8,0,0,0
255,16.1,29.2,0.0,7.0,9.2,0.0,0.0,270.0,45.0,6.0,24.0,72.0,43.0,1021.4,1016.6,2.0,2.0,20.2,27.7,0,0,0
256,16.6,21.0,0.6,9.2,2.3,0.0,0.0,202.5,90.0,20.0,20.0,89.0,84.0,1021.7,1016.0,8.0,7.0,16.8,17.6,0,1,1
257,15.1,18.9,9.0,3.2,5.0,0.0,0.0,157.5,135.0,20.0,17.0,63.0,55.0,1022.4,1021.2,7.0,8.0,15.9,18.1,1,0,0
258,11.8,22.1,0.0,4.2,11.4,0.0,0.0,270.0,90.0,7.0,19.0,64.0,42.0,1025.5,1023.4,1.0,1.0,16.6,20.3,0,0,0
259,12.9,24.9,0.0,5.8,11.7,0.0,0.0,270.0,72.5,7.0,20.0,71.0,49.0,1024.2,1021.0,1.0,2.0,17.6,22.4,0,0,0
260,16.7,23.2,0.0,7.4,10.3,0.0,0.0,180.0,90.0,4.0,24.0,77.0,82.0,1025.4,1022.0,5.0,2.0,18.6,19.7,0,0,0
261,16.5,26.8,0.0,7.8,10.8,0.0,0.0,270.0,45.0,6.0,9.0,64.0,48.0,1022.3,1018.5,1.0,2.0,21.3,26.6,0,0,0
262,17.1,22.2,0.0,8.0,5.7,0.0,0.0,202.5,135.0,20.0,20.0,76.0,55.0,1022.3,1019.3,7.0,1.0,18.1,21.8,0,1,0
263,14.5,19.2,1.8,5.2,8.4,0.0,0.0,202.5,157.5,26.0,35.0,68.0,59.0,1020.9,1019.6,6.0,7.0,16.8,18.8,1,1,0
264,9.9,14.3,12.6,6.0,2.3,0.0,0.0,247.5,180.0,19.0,24.0,87.0,74.0,1022.1,1021.9,7.0,7.0,10.3,12.4,1,1,1
265,7.9,15.7,11.4,4.2,5.0,0.0,0.0,225.0,180.0,24.0,26.0,71.0,75.0,1023.2,1022.5,6.0,7.0,11.9,14.1,1,1,1
266,9.0,20.2,2.0,2.4,10.2,0.0,0.0,292.5,90.0,15.0,17.0,66.0,51.0,1023.2,1019.0,6.0,6.0,14.4,18.2,1,0,0
267,12.3,24.0,0.0,4.8,11.5,0.0,0.0,270.0,90.0,17.0,19.0,66.0,47.0,1018.3,1015.1,1.0,1.0,17.3,22.2,0,0,0
268,14.4,24.4,0.0,8.0,8.7,0.0,0.0,112.5,22.5,6.0,19.0,58.0,57.0,1016.8,1013.4,6.0,7.0,20.2,23.6,0,0,0
269,19.8,33.6,0.0,7.6,11.8,0.0,0.0,90.0,45.0,6.0,20.0,55.0,38.0,1015.2,1010.8,2.0,1.0,23.7,29.8,0,0,0
270,17.6,21.9,0.0,11.4,5.7,0.0,0.0,180.0,157.5,11.0,22.0,67.0,70.0,1020.8,1019.9,5.0,8.0,20.8,20.5,0,1,0
271,16.8,17.3,6.2,4.6,0.0,0.0,0.0,112.5,135.0,11.0,13.0,93.0,91.0,1024.3,1023.8,8.0,8.0,17.2,16.7,1,1,1
272,15.1,25.8,7.6,1.2,3.7,0.0,0.0,270.0,45.0,9.0,20.0,92.0,70.0,1022.6,1016.7,8.0,6.0,17.0,23.5,1,0,0
273,16.9,35.0,0.2,3.2,5.0,0.0,0.0,0.0,292.5,17.0,26.0,53.0,24.0,1010.0,1005.3,6.0,7.0,25.6,34.6,0,0,0
274,18.0,21.2,0.4,10.2,2.4,0.0,0.0,180.0,157.5,19.0,24.0,73.0,64.0,1021.9,1022.9,7.0,7.0,18.9,20.4,0,0,0
275,17.5,23.1,0.8,4.6,0.2,0.0,0.0,270.0,45.0,11.0,17.0,72.0,60.0,1024.9,1021.0,7.0,7.0,18.3,20.0,0,1,0
276,17.2,30.3,2.8,3.4,10.3,0.0,0.0,292.5,270.0,22.0,24.0,62.0,35.0,1009.7,1006.0,2.0,4.0,23.1,28.6,1,0,0
277,15.5,19.0,0.2,7.8,6.2,0.0,0.0,180.0,157.5,22.0,31.0,59.0,62.0,1015.0,1015.9,7.0,6.0,17.5,17.8,0,0,0
278,14.5,21.0,0.0,7.8,5.0,0.0,0.0,270.0,45.0,4.0,20.0,59.0,60.0,1015.5,1010.6,6.0,8.0,18.2,20.1,0,0,0
279,15.2,30.3,0.0,6.0,10.3,0.0,0.0,270.0,72.5,9.0,17.0,58.0,45.0,1009.6,1006.7,5.0,7.0,21.0,25.0,0,0,0
280,16.0,24.1,0.0,8.4,4.1,0.0,0.0,292.5,90.0,15.0,13.0,61.0,60.0,1014.5,1011.1,6.0,8.0,18.7,21.3,0,0,0
281,18.4,25.2,0.2,5.2,0.2,0.0,0.0,337.5,247.5,24.0,17.0,62.0,47.0,1001.8,1003.8,7.0,8.0,22.1,22.8,0,0,0
282,16.6,23.0,0.4,4.4,11.0,0.0,0.0,270.0,90.0,13.0,20.0,46.0,60.0,1017.2,1017.9,1.0,2.0,20.7,21.5,0,0,0
283,17.4,23.3,0.0,8.0,8.1,0.0,0.0,90.0,90.0,2.0,20.0,63.0,56.0,1023.5,1021.9,5.0,1.0,21.9,22.2,0,0,0
284,15.9,23.1,0.0,5.2,9.9,0.0,0.0,0.0,90.0,0.0,19.0,66.0,49.0,1023.9,1020.9,3.0,2.0,20.5,22.3,0,0,0
285,16.4,24.6,0.0,6.6,10.7,0.0,0.0,337.5,72.5,6.0,22.0,69.0,54.0,1020.1,1017.1,7.0,1.0,20.5,24.0,0,0,0
286,19.0,24.9,0.0,8.0,11.9,0.0,0.0,72.5,0.0,13.0,0.0,61.0,65.0,1019.3,1016.0,3.0,3.0,23.4,24.2,0,0,0
287,19.2,27.0,0.0,10.6,9.1,0.0,0.0,72.5,45.0,13.0,22.0,65.0,57.0,1013.8,1010.6,5.0,5.0,24.3,26.1,0,1,0
288,18.5,23.1,6.6,9.4,2.4,0.0,0.0,157.5,135.0,17.0,19.0,92.0,73.0,1013.6,1012.1,8.0,7.0,18.6,21.5,1,1,1
289,17.2,22.4,1.2,3.4,4.0,0.0,0.0,180.0,135.0,20.0,28.0,75.0,64.0,1016.4,1016.7,7.0,7.0,19.1,19.4,1,0,1
290,15.5,20.9,0.0,6.8,1.4,0.0,0.0,90.0,45.0,4.0,15.0,60.0,50.0,1019.8,1017.5,7.0,7.0,18.8,20.0,0,0,0
291,16.2,23.4,0.0,4.0,8.3,0.0,0.0,22.5,45.0,22.0,24.0,60.0,60.0,1017.0,1013.7,7.0,8.0,20.6,21.6,0,1,0
292,17.0,22.1,6.2,7.8,1.0,0.0,0.0,22.5,90.0,9.0,20.0,91.0,78.0,1011.4,1008.2,8.0,8.0,18.4,20.9,1,1,1
293,17.3,27.6,29.4,4.6,7.5,0.0,0.0,292.5,0.0,15.0,13.0,70.0,59.0,1001.1,997.5,3.0,5.0,22.0,26.7,1,0,0
294,16.7,27.7,0.2,7.0,11.8,0.0,0.0,247.5,90.0,19.0,31.0,34.0,46.0,1001.2,996.4,1.0,3.0,22.1,23.7,0,0,0
295,17.9,20.6,0.0,10.0,9.8,0.0,0.0,292.5,0.0,31.0,0.0,49.0,30.0,990.2,991.4,3.0,6.0,20.3,17.2,0,0,0
296,12.2,19.7,0.2,9.8,2.1,0.0,0.0,292.5,202.5,19.0,26.0,50.0,55.0,986.7,991.0,7.0,5.0,13.8,18.4,0,1,0
297,13.6,22.3,2.4,5.0,10.5,0.0,0.0,202.5,157.5,19.0,20.0,47.0,49.0,1003.5,1005.1,1.0,4.0,19.7,20.7,1,0,0
298,15.5,21.8,0.0,5.6,9.4,0.0,0.0,202.5,157.5,15.0,24.0,62.0,63.0,1015.6,1015.3,5.0,3.0,18.5,19.3,0,0,0
299,16.4,21.8,0.0,7.6,0.1,0.0,0.0,90.0,90.0,7.0,19.0,55.0,55.0,1016.6,1014.1,7.0,8.0,18.5,19.2,0,0,0
300,15.9,23.6,0.0,5.0,10.5,0.0,0.0,22.5,45.0,17.0,26.0,58.0,64.0,1012.7,1008.9,7.0,1.0,21.8,22.7,0,0,0
301,19.5,24.6,0.2,7.8,0.7,0.0,0.0,315.0,0.0,24.0,17.0,71.0,75.0,1005.0,1003.9,8.0,7.0,22.9,22.2,0,1,1
302,19.3,23.3,10.8,2.6,6.9,0.0,0.0,180.0,180.0,13.0,24.0,92.0,79.0,1002.2,1002.0,7.0,7.0,20.3,19.8,1,1,1
303,15.0,24.9,11.2,4.8,12.3,0.0,0.0,202.5,90.0,13.0,19.0,64.0,55.0,1009.9,1007.2,2.0,1.0,19.8,21.4,1,0,0
304,17.6,31.3,0.0,7.6,10.9,0.0,0.0,72.5,292.5,2.0,24.0,29.0,21.0,1009.1,1004.6,3.0,7.0,24.9,30.8,0,0,0
305,16.6,23.8,0.0,12.0,12.9,0.0,0.0,270.0,90.0,6.0,26.0,65.0,65.0,1011.1,1007.2,1.0,1.0,20.8,23.4,0,0,0
306,18.4,33.2,0.0,8.0,8.0,0.0,0.0,270.0,270.0,13.0,19.0,67.0,19.0,1007.7,1005.6,7.0,5.0,22.5,32.3,0,0,0
307,18.4,21.8,0.0,10.0,2.2,0.0,0.0,112.5,90.0,20.0,22.0,59.0,57.0,1020.2,1018.5,8.0,6.0,19.6,21.5,0,0,0
308,19.3,27.0,0.0,4.8,6.7,0.0,0.0,0.0,90.0,15.0,24.0,78.0,70.0,1015.0,1008.6,8.0,5.0,20.9,24.1,0,0,0
309,20.8,34.8,0.0,6.4,9.8,0.0,0.0,270.0,157.5,13.0,20.0,57.0,56.0,1006.9,1004.1,7.0,6.0,27.0,28.8,0,0,0
310,20.0,26.1,0.0,7.6,4.9,0.0,0.0,270.0,135.0,11.0,20.0,81.0,78.0,1007.9,1008.4,8.0,7.0,21.1,21.7,0,1,0
311,18.2,22.3,6.8,4.4,6.3,0.0,0.0,90.0,90.0,19.0,31.0,74.0,72.0,1014.3,1010.9,7.0,6.0,20.3,21.9,1,1,0
312,17.4,25.9,1.8,5.4,9.9,0.0,0.0,270.0,45.0,7.0,17.0,81.0,60.0,1011.2,1006.3,3.0,6.0,19.5,24.9,1,0,0
313,19.5,23.4,0.0,9.4,5.2,0.0,0.0,180.0,157.5,35.0,30.0,71.0,66.0,1007.1,1009.6,3.0,8.0,21.9,21.7,0,1,0
314,17.2,19.9,3.4,4.6,0.0,0.0,0.0,112.5,112.5,15.0,26.0,90.0,58.0,1013.8,1015.0,8.0,8.0,17.5,19.7,1,1,1
315,17.4,24.5,3.6,4.0,0.0,0.0,0.0,72.5,72.5,13.0,30.0,85.0,92.0,1015.8,1009.9,8.0,8.0,17.6,18.4,1,1,1
316,17.0,32.9,28.2,4.8,7.5,0.0,0.0,0.0,270.0,24.0,37.0,82.0,25.0,995.0,990.3,6.0,4.0,24.5,32.5,1,0,0
317,19.2,25.4,0.0,12.0,12.7,0.0,0.0,270.0,247.5,33.0,44.0,42.0,32.0,996.5,997.4,1.0,5.0,21.5,23.9,0,0,0
318,16.7,23.8,0.0,9.8,12.1,0.0,0.0,180.0,135.0,24.0,20.0,39.0,43.0,1006.8,1007.9,5.0,1.0,20.9,22.8,0,0,0
319,15.0,24.1,0.0,6.8,13.0,0.0,0.0,337.5,45.0,13.0,20.0,58.0,48.0,1013.1,1010.1,1.0,1.0,21.0,23.4,0,0,0
